elementGlobalId,uniqueId,nsxUrl,elcode,scientificName,formattedScientificName,primaryCommonName,primaryCommonNameLanguage,roundedGRank,lastModified,classificationStatus,gRank,roundedGrank_2015,phylum,taxorder,taxclass,family,genus,informalTaxonomy
112807,ELEMENT_GLOBAL.2.112807,/Taxon/ELEMENT_GLOBAL.2.112807/Galba_perplexa,IMGASL1150,Galba perplexa,<i>Galba perplexa</i>,a freshwater snail,EN,G1,2022-02-05T01:21:52.023095Z,Standard,G1G2Q,G1,Mollusca,Basommatophora,Gastropoda,Lymnaeidae,Galba,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
115301,ELEMENT_GLOBAL.2.115301,/Taxon/ELEMENT_GLOBAL.2.115301/Galba_sonomaensis,IMGASL1180,Galba sonomaensis,<i>Galba sonomaensis</i>,Sonoma Fossaria,EN,G2,2022-02-05T01:32:30.869698Z,Standard,G2Q,G2,Mollusca,Basommatophora,Gastropoda,Lymnaeidae,Galba,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
120047,ELEMENT_GLOBAL.2.120047,/Taxon/ELEMENT_GLOBAL.2.120047/Helisoma_minus,IMGASM6040,Helisoma minus,<i>Helisoma minus</i>,a freshwater snail,EN,G1,2022-02-05T01:55:35.321274Z,Standard,G1Q,G1,Mollusca,Basommatophora,Gastropoda,Planorbidae,Helisoma,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
106615,ELEMENT_GLOBAL.2.106615,/Taxon/ELEMENT_GLOBAL.2.106615/Helisoma_newberryi,IMGASM6020,Helisoma newberryi,<i>Helisoma newberryi</i>,Great Basin Ramshorn,EN,G1,2022-02-05T00:52:41.83422Z,Standard,G1,G1,Mollusca,Basommatophora,Gastropoda,Planorbidae,Helisoma,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
121329,ELEMENT_GLOBAL.2.121329,/Taxon/ELEMENT_GLOBAL.2.121329/Ipnobius_robustus,IMGASJ7200,Ipnobius robustus,<i>Ipnobius robustus</i>,Robust Tryonia,EN,G1,2022-02-05T02:00:54.384651Z,Standard,G1G2,G1,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Ipnobius,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
814761,ELEMENT_GLOBAL.2.814761,/Taxon/ELEMENT_GLOBAL.2.814761/Juga_acutifilosa,IMGASK4010,Juga acutifilosa,<i>Juga acutifilosa</i>,Topaz Juga,EN,G2,2022-02-05T02:52:50.416541Z,Standard,G2?,G2,Mollusca,Neotaenioglossa,Gastropoda,Pleuroceridae,Juga,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
758731,ELEMENT_GLOBAL.2.758731,/Taxon/ELEMENT_GLOBAL.2.758731/Juga_chacei,IMGASK4180,Juga chacei,<i>Juga chacei</i>,Chace Juga,EN,G1,2022-02-05T02:44:23.837613Z,Standard,G1,G1,Mollusca,Neotaenioglossa,Gastropoda,Pleuroceridae,Juga,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
109539,ELEMENT_GLOBAL.2.109539,/Taxon/ELEMENT_GLOBAL.2.109539/Juga_laurae,IMGASK4050,Juga laurae,<i>Juga laurae</i>,Oasis Juga,EN,G1,2022-02-05T01:07:36.522874Z,Standard,G1,G1,Mollusca,Neotaenioglossa,Gastropoda,Pleuroceridae,Juga,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
116815,ELEMENT_GLOBAL.2.116815,/Taxon/ELEMENT_GLOBAL.2.116815/Juga_occata,IMGASK4070,Juga occata,<i>Juga occata</i>,Scalloped Juga,EN,G1,2022-02-05T01:39:47.820839Z,Standard,G1,G1,Mollusca,Neotaenioglossa,Gastropoda,Pleuroceridae,Juga,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
758735,ELEMENT_GLOBAL.2.758735,/Taxon/ELEMENT_GLOBAL.2.758735/Juga_orickensis,IMGASK4190,Juga orickensis,<i>Juga orickensis</i>,Redwood Juga,EN,G2,2022-02-05T02:44:24.118931Z,Standard,G2,G2,Mollusca,Neotaenioglossa,Gastropoda,Pleuroceridae,Juga,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
116471,ELEMENT_GLOBAL.2.116471,/Taxon/ELEMENT_GLOBAL.2.116471/Lanx_alta,IMGASL7010,Lanx alta,<i>Lanx alta</i>,Highcap Lanx,EN,G2,2022-02-05T01:38:08.054889Z,Standard,G2G3,G2,Mollusca,Basommatophora,Gastropoda,Lymnaeidae,Lanx,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
115483,ELEMENT_GLOBAL.2.115483,/Taxon/ELEMENT_GLOBAL.2.115483/Lanx_klamathensis,IMGASL7020,Lanx klamathensis,<i>Lanx klamathensis</i>,Scale Lanx,EN,G1,2022-02-05T01:33:24.539223Z,Standard,G1Q,G1,Mollusca,Basommatophora,Gastropoda,Lymnaeidae,Lanx,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
119298,ELEMENT_GLOBAL.2.119298,/Taxon/ELEMENT_GLOBAL.2.119298/Lanx_patelloides,IMGASL7030,Lanx patelloides,<i>Lanx patelloides</i>,Kneecap Lanx,EN,G2,2022-02-05T01:52:22.806537Z,Standard,G2?,G2,Mollusca,Basommatophora,Gastropoda,Lymnaeidae,Lanx,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
112551,ELEMENT_GLOBAL.2.112551,/Taxon/ELEMENT_GLOBAL.2.112551/Physella_costata,IMGASM0090,Physella costata,<i>Physella costata</i>,Ornate Physa,EN,G1,2022-02-05T01:20:43.819725Z,Standard,G1,G1,Mollusca,Basommatophora,Gastropoda,Physidae,Physella,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
117457,ELEMENT_GLOBAL.2.117457,/Taxon/ELEMENT_GLOBAL.2.117457/Physella_traskii,IMGASM0270,Physella traskii,<i>Physella traskii</i>,Sculpted Physa,EN,G2,2022-02-05T01:42:51.711778Z,Standard,G2G3Q,G2,Mollusca,Basommatophora,Gastropoda,Physidae,Physella,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
114384,ELEMENT_GLOBAL.2.114384,/Taxon/ELEMENT_GLOBAL.2.114384/Pomatiopsis_binneyi,IMGASJ9010,Pomatiopsis binneyi,<i>Pomatiopsis binneyi</i>,Robust Walker,EN,G1,2022-02-05T01:28:29.665122Z,Standard,G1,G1,Mollusca,Neotaenioglossa,Gastropoda,Pomatiopsidae,Pomatiopsis,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
112005,ELEMENT_GLOBAL.2.112005,/Taxon/ELEMENT_GLOBAL.2.112005/Pomatiopsis_californica,IMGASJ9020,Pomatiopsis californica,<i>Pomatiopsis californica</i>,Pacific Walker,EN,G1,2022-02-05T01:18:13.163233Z,Standard,G1,G1,Mollusca,Neotaenioglossa,Gastropoda,Pomatiopsidae,Pomatiopsis,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
111189,ELEMENT_GLOBAL.2.111189,/Taxon/ELEMENT_GLOBAL.2.111189/Pomatiopsis_chacei,IMGASJ9030,Pomatiopsis chacei,<i>Pomatiopsis chacei</i>,Marsh Walker,EN,G1,2022-02-05T01:14:51.351203Z,Standard,G1,G1,Mollusca,Neotaenioglossa,Gastropoda,Pomatiopsidae,Pomatiopsis,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
114768,ELEMENT_GLOBAL.2.114768,/Taxon/ELEMENT_GLOBAL.2.114768/Pyrgulopsis_aardahli,IMGASJ0270,Pyrgulopsis aardahli,<i>Pyrgulopsis aardahli</i>,Benton Valley Springsnail,EN,G1,2022-02-05T01:30:08.524572Z,Standard,G1,G1,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Pyrgulopsis,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
109637,ELEMENT_GLOBAL.2.109637,/Taxon/ELEMENT_GLOBAL.2.109637/Pyrgulopsis_amargosae,IMGASJ0340,Pyrgulopsis amargosae,<i>Pyrgulopsis amargosae</i>,Amargosa Springsnail,EN,G1,2022-02-05T01:08:03.600907Z,Standard,G1,G1,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Pyrgulopsis,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
120825,ELEMENT_GLOBAL.2.120825,/Taxon/ELEMENT_GLOBAL.2.120825/Pyrgulopsis_archimedis,IMGASJ0010,Pyrgulopsis archimedis,<i>Pyrgulopsis archimedis</i>,Archimedes Pyrg,EN,G1,2022-02-05T01:58:50.838913Z,Standard,G1G2,G1,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Pyrgulopsis,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
838190,ELEMENT_GLOBAL.2.838190,/Taxon/ELEMENT_GLOBAL.2.838190/Pyrgulopsis_castaicensis,IMGASJ0G90,Pyrgulopsis castaicensis,<i>Pyrgulopsis castaicensis</i>,a freshwater snail,EN,G1,2022-02-05T03:01:40.65279Z,Standard,G1,G1,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Pyrgulopsis,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
721230,ELEMENT_GLOBAL.2.721230,/Taxon/ELEMENT_GLOBAL.2.721230/Pyrgulopsis_cinerana,IMGASJ0860,Pyrgulopsis cinerana,<i>Pyrgulopsis cinerana</i>,Ash Valley Pyrg,EN,G1,2022-02-05T02:03:40.978071Z,Standard,G1G2,G1,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Pyrgulopsis,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
117540,ELEMENT_GLOBAL.2.117540,/Taxon/ELEMENT_GLOBAL.2.117540/Pyrgulopsis_diablensis,IMGASJ0980,Pyrgulopsis diablensis,<i>Pyrgulopsis diablensis</i>,Diablo Range Pyrg,EN,G1,2022-02-05T01:43:11.368195Z,Standard,G1,G1,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Pyrgulopsis,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
120592,ELEMENT_GLOBAL.2.120592,/Taxon/ELEMENT_GLOBAL.2.120592/Pyrgulopsis_eremica,IMGASJ0990,Pyrgulopsis eremica,<i>Pyrgulopsis eremica</i>,Smoke Creek Pyrg,EN,G2,2022-02-05T01:57:51.274827Z,Standard,G2,G2,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Pyrgulopsis,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
721227,ELEMENT_GLOBAL.2.721227,/Taxon/ELEMENT_GLOBAL.2.721227/Pyrgulopsis_falciglans,IMGASJ0870,Pyrgulopsis falciglans,<i>Pyrgulopsis falciglans</i>,Likely Pyrg,EN,G1,2022-02-05T02:03:40.291166Z,Standard,G1,G1,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Pyrgulopsis,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
110863,ELEMENT_GLOBAL.2.110863,/Taxon/ELEMENT_GLOBAL.2.110863/Pyrgulopsis_giuliani,IMGASJ0300,Pyrgulopsis giuliani,<i>Pyrgulopsis giuliani</i>,Southern Sierra Nevada Springsnail,EN,G1,2022-02-05T01:13:26.929575Z,Standard,G1G2,G1,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Pyrgulopsis,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
115519,ELEMENT_GLOBAL.2.115519,/Taxon/ELEMENT_GLOBAL.2.115519/Pyrgulopsis_greggi,IMGASJ0A10,Pyrgulopsis greggi,<i>Pyrgulopsis greggi</i>,Kern River Pyrg,EN,G1,2022-02-05T01:33:35.961095Z,Standard,G1,G1,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Pyrgulopsis,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
721233,ELEMENT_GLOBAL.2.721233,/Taxon/ELEMENT_GLOBAL.2.721233/Pyrgulopsis_lasseni,IMGASJ0490,Pyrgulopsis lasseni,<i>Pyrgulopsis lasseni</i>,Willow Creek Pyrg,EN,G1,2022-02-05T02:03:42.634324Z,Standard,G1G2,G1,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Pyrgulopsis,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
109403,ELEMENT_GLOBAL.2.109403,/Taxon/ELEMENT_GLOBAL.2.109403/Pyrgulopsis_longae,IMGASJ0A30,Pyrgulopsis longae,<i>Pyrgulopsis longae</i>,Long Valley Pyrg,EN,G1,2022-02-05T01:06:59.522837Z,Standard,G1,G1,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Pyrgulopsis,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
797790,ELEMENT_GLOBAL.2.797790,/Taxon/ELEMENT_GLOBAL.2.797790/Pyrgulopsis_longinqua,IMGASJ0A40,Pyrgulopsis longinqua,<i>Pyrgulopsis longinqua</i>,Salton Sea Springsnail,EN,G1,2022-02-05T02:47:49.930855Z,Standard,G1,G1,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Pyrgulopsis,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
838193,ELEMENT_GLOBAL.2.838193,/Taxon/ELEMENT_GLOBAL.2.838193/Pyrgulopsis_milleri,IMGASJ0H10,Pyrgulopsis milleri,<i>Pyrgulopsis milleri</i>,a freshwater snail,EN,G1,2022-02-05T03:01:41.09026Z,Standard,G1,G1,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Pyrgulopsis,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
112314,ELEMENT_GLOBAL.2.112314,/Taxon/ELEMENT_GLOBAL.2.112314/Pyrgulopsis_owensensis,IMGASJ0280,Pyrgulopsis owensensis,<i>Pyrgulopsis owensensis</i>,Owens Valley Springsnail,EN,G1,2022-02-05T01:19:35.256595Z,Standard,G1G2,G1,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Pyrgulopsis,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
110868,ELEMENT_GLOBAL.2.110868,/Taxon/ELEMENT_GLOBAL.2.110868/Pyrgulopsis_perturbata,IMGASJ0290,Pyrgulopsis perturbata,<i>Pyrgulopsis perturbata</i>,Fish Slough Springsnail,EN,G1,2022-02-05T01:13:28.617289Z,Standard,G1,G1,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Pyrgulopsis,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
721223,ELEMENT_GLOBAL.2.721223,/Taxon/ELEMENT_GLOBAL.2.721223/Pyrgulopsis_rupinicola,IMGASJ0960,Pyrgulopsis rupinicola,<i>Pyrgulopsis rupinicola</i>,Sucker Springs Pyrg,EN,G1,2022-02-05T02:03:40.134383Z,Standard,G1,G1,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Pyrgulopsis,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
109753,ELEMENT_GLOBAL.2.109753,/Taxon/ELEMENT_GLOBAL.2.109753/Pyrgulopsis_stearnsiana,IMGASJ0840,Pyrgulopsis stearnsiana,<i>Pyrgulopsis stearnsiana</i>,Yaqui Springsnail,EN,G2,2022-02-05T01:08:37.913433Z,Standard,G2,G2,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Pyrgulopsis,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
107916,ELEMENT_GLOBAL.2.107916,/Taxon/ELEMENT_GLOBAL.2.107916/Pyrgulopsis_taylori,IMGASJ0A50,Pyrgulopsis taylori,<i>Pyrgulopsis taylori</i>,San Luis Obispo Pyrg,EN,G1,2022-02-05T00:59:52.303693Z,Standard,G1,G1,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Pyrgulopsis,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
116712,ELEMENT_GLOBAL.2.116712,/Taxon/ELEMENT_GLOBAL.2.116712/Pyrgulopsis_ventricosa,IMGASJ0F40,Pyrgulopsis ventricosa,<i>Pyrgulopsis ventricosa</i>,Clear Lake Pyrg,EN,G1,2022-02-05T01:39:18.054638Z,Standard,G1,G1,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Pyrgulopsis,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
113112,ELEMENT_GLOBAL.2.113112,/Taxon/ELEMENT_GLOBAL.2.113112/Pyrgulopsis_wongi,IMGASJ0360,Pyrgulopsis wongi,<i>Pyrgulopsis wongi</i>,Wong's Springsnail,EN,G2,2022-02-05T01:23:14.27371Z,Standard,G2,G2,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Pyrgulopsis,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
106883,ELEMENT_GLOBAL.2.106883,/Taxon/ELEMENT_GLOBAL.2.106883/Stagnicola_gabbi,IMGASL5120,Stagnicola gabbi,<i>Stagnicola gabbi</i>,Striate Pondsnail,EN,G1,2022-02-05T00:54:27.773738Z,Standard,G1,G1,Mollusca,Basommatophora,Gastropoda,Lymnaeidae,Stagnicola,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
112936,ELEMENT_GLOBAL.2.112936,/Taxon/ELEMENT_GLOBAL.2.112936/Tryonia_imitator,IMGASJ7040,Tryonia imitator,<i>Tryonia imitator</i>,Mimic Tryonia,EN,G2,2022-02-05T01:22:26.523002Z,Standard,G2,G2,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Tryonia,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
115649,ELEMENT_GLOBAL.2.115649,/Taxon/ELEMENT_GLOBAL.2.115649/Tryonia_margae,IMGASJ7170,Tryonia margae,<i>Tryonia margae</i>,Grapevine Springs Elongate Tryonia,EN,G1,2022-02-05T01:34:12.632734Z,Standard,G1,G1,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Tryonia,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
118440,ELEMENT_GLOBAL.2.118440,/Taxon/ELEMENT_GLOBAL.2.118440/Tryonia_rowlandsi,IMGASJ7180,Tryonia rowlandsi,<i>Tryonia rowlandsi</i>,Grapevine Springs Squat Tryonia,EN,G1,2022-02-05T01:48:04.07148Z,Standard,G1,G1,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Tryonia,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
121328,ELEMENT_GLOBAL.2.121328,/Taxon/ELEMENT_GLOBAL.2.121328/Tryonia_salina,IMGASJ7190,Tryonia salina,<i>Tryonia salina</i>,Cottonball Marsh Tryonia,EN,G1,2022-02-05T02:00:54.212766Z,Standard,G1,G1,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Tryonia,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
107374,ELEMENT_GLOBAL.2.107374,/Taxon/ELEMENT_GLOBAL.2.107374/Tryonia_variegata,IMGASJ7090,Tryonia variegata,<i>Tryonia variegata</i>,Amargosa Tryonia,EN,G2,2022-02-05T00:57:06.25759Z,Standard,G2,G2,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Tryonia,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
117278,ELEMENT_GLOBAL.2.117278,/Taxon/ELEMENT_GLOBAL.2.117278/Ammonitella_yatesii,IMGASB0010,Ammonitella yatesii,<i>Ammonitella yatesii</i>,Tight Coin,EN,G1,2022-02-05T01:42:00.086745Z,Standard,G1,G1,Mollusca,Stylommatophora,Gastropoda,Megomphicidae,Ammonitella,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
113683,ELEMENT_GLOBAL.2.113683,/Taxon/ELEMENT_GLOBAL.2.113683/Anadenulus_cockerelli,IMGAS55010,Anadenulus cockerelli,<i>Anadenulus cockerelli</i>,American Keeledslug,EN,G1,2022-02-05T01:25:51.882797Z,Standard,G1G2,G1,Mollusca,Stylommatophora,Gastropoda,Arionidae,Anadenulus,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
116102,ELEMENT_GLOBAL.2.116102,/Taxon/ELEMENT_GLOBAL.2.116102/Ancotrema_voyanum,IMGAS36130,Ancotrema voyanum,<i>Ancotrema voyanum</i>,Hooded Lancetooth,EN,G1,2022-02-05T01:36:26.179212Z,Standard,G1G2,G1,Mollusca,Stylommatophora,Gastropoda,Haplotrematidae,Ancotrema,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
109380,ELEMENT_GLOBAL.2.109380,/Taxon/ELEMENT_GLOBAL.2.109380/Ancotrema_zopherum,IMGAS36160,Ancotrema zopherum,<i>Ancotrema zopherum</i>,Dusky Lancetooth,EN,G1,2022-02-05T01:06:52.819696Z,Standard,G1,G1,Mollusca,Stylommatophora,Gastropoda,Haplotrematidae,Ancotrema,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
831810,ELEMENT_GLOBAL.2.831810,/Taxon/ELEMENT_GLOBAL.2.831810/Ariolimax_buttoni,IMGAS57040,Ariolimax buttoni,<i>Ariolimax buttoni</i>,a terrestrial slug,EN,G2,2022-02-05T03:00:28.699961Z,Standard,G2G3,G2,Mollusca,Stylommatophora,Gastropoda,Arionidae,Ariolimax,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
119284,ELEMENT_GLOBAL.2.119284,/Taxon/ELEMENT_GLOBAL.2.119284/Ariolimax_californicus,IMGAS57010,Ariolimax californicus,<i>Ariolimax californicus</i>,California Bananaslug,EN,G2,2022-02-05T01:52:17.978446Z,Standard,G2,G2,Mollusca,Stylommatophora,Gastropoda,Arionidae,Ariolimax,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
106899,ELEMENT_GLOBAL.2.106899,/Taxon/ELEMENT_GLOBAL.2.106899/Ariolimax_dolichophallus,IMGAS57030,Ariolimax dolichophallus,<i>Ariolimax dolichophallus</i>,Slender Bananaslug,EN,G2,2022-02-05T00:54:31.898746Z,Standard,G2,G2,Mollusca,Stylommatophora,Gastropoda,Arionidae,Ariolimax,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
118606,ELEMENT_GLOBAL.2.118606,/Taxon/ELEMENT_GLOBAL.2.118606/Binneya_notabilis,IMGAS58020,Binneya notabilis,<i>Binneya notabilis</i>,Santa Barbara Shelledslug,EN,G1,2022-02-05T01:48:42.227552Z,Standard,G1,G1,Mollusca,Stylommatophora,Gastropoda,Arionidae,Binneya,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
111504,ELEMENT_GLOBAL.2.111504,/Taxon/ELEMENT_GLOBAL.2.111504/Cahuillus_greggi,IMGASB9030,Cahuillus greggi,<i>Cahuillus greggi</i>,Panamint Desertsnail,EN,G1,2022-02-05T01:16:05.475861Z,Standard,G1G2,G1,Mollusca,Stylommatophora,Gastropoda,Helminthoglyptidae,Cahuillus,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
117698,ELEMENT_GLOBAL.2.117698,/Taxon/ELEMENT_GLOBAL.2.117698/Cahuillus_indioensis,IMGASB9050,Cahuillus indioensis,<i>Cahuillus indioensis</i>,Coachella Desertsnail,EN,G2,2022-02-05T01:43:56.743608Z,Standard,G2G3,G2,Mollusca,Stylommatophora,Gastropoda,Helminthoglyptidae,Cahuillus,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
119877,ELEMENT_GLOBAL.2.119877,/Taxon/ELEMENT_GLOBAL.2.119877/Catinella_gabbi,IMGAS68070,Catinella gabbi,<i>Catinella gabbi</i>,Riblet Ambersnail,EN,G1,2022-02-05T01:54:48.821487Z,Standard,G1G2,G1,Mollusca,Stylommatophora,Gastropoda,Succineidae,Catinella,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
113388,ELEMENT_GLOBAL.2.113388,/Taxon/ELEMENT_GLOBAL.2.113388/Chamaearionta_aquaealbae,IMGASB9010,Chamaearionta aquaealbae,<i>Chamaearionta aquaealbae</i>,Whitewater Desertsnail,EN,G1,2022-02-05T01:24:35.164024Z,Standard,G1,G1,Mollusca,Stylommatophora,Gastropoda,Helminthoglyptidae,Chamaearionta,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
118878,ELEMENT_GLOBAL.2.118878,/Taxon/ELEMENT_GLOBAL.2.118878/Discus_selenitoides,IMGAS54110,Discus selenitoides,<i>Discus selenitoides</i>,File Disc,EN,G1,2022-02-05T01:50:31.74451Z,Standard,G1,G1,Mollusca,Stylommatophora,Gastropoda,Discidae,Discus,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
113671,ELEMENT_GLOBAL.2.113671,/Taxon/ELEMENT_GLOBAL.2.113671/Eremarionta_brunnea,IMGASB9020,Eremarionta brunnea,<i>Eremarionta brunnea</i>,Chuckwalla Spring Desertsnail,EN,G1,2022-02-05T01:25:48.711201Z,Standard,G1,G1,Mollusca,Stylommatophora,Gastropoda,Helminthoglyptidae,Eremarionta,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
112163,ELEMENT_GLOBAL.2.112163,/Taxon/ELEMENT_GLOBAL.2.112163/Eremarionta_immaculata,IMGASB9040,Eremarionta immaculata,<i>Eremarionta immaculata</i>,White Desertsnail,EN,G1,2022-02-05T01:18:53.913031Z,Standard,G1,G1,Mollusca,Stylommatophora,Gastropoda,Helminthoglyptidae,Eremarionta,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
116679,ELEMENT_GLOBAL.2.116679,/Taxon/ELEMENT_GLOBAL.2.116679/Eremarionta_millepalmarum,IMGASB9060,Eremarionta millepalmarum,<i>Eremarionta millepalmarum</i>,Thousand Palms Desertsnail,EN,G1,2022-02-05T01:39:08.695343Z,Standard,G1,G1,Mollusca,Stylommatophora,Gastropoda,Helminthoglyptidae,Eremarionta,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
120298,ELEMENT_GLOBAL.2.120298,/Taxon/ELEMENT_GLOBAL.2.120298/Eremarionta_morongoana,IMGASB9070,Eremarionta morongoana,<i>Eremarionta morongoana</i>,Morongo Desertsnail,EN,G2,2022-02-05T01:56:33.539917Z,Standard,G1G3,G2,Mollusca,Stylommatophora,Gastropoda,Helminthoglyptidae,Eremarionta,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
114764,ELEMENT_GLOBAL.2.114764,/Taxon/ELEMENT_GLOBAL.2.114764/Eremarionta_orocopia,IMGASB9090,Eremarionta orocopia,<i>Eremarionta orocopia</i>,Orocopia Desertsnail,EN,G1,2022-02-05T01:30:07.352576Z,Standard,G1,G1,Mollusca,Stylommatophora,Gastropoda,Helminthoglyptidae,Eremarionta,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
113389,ELEMENT_GLOBAL.2.113389,/Taxon/ELEMENT_GLOBAL.2.113389/Eremariontoides_argus,IMGASC0010,Eremariontoides argus,<i>Eremariontoides argus</i>,Argus Desertsnail,EN,G2,2022-02-05T01:24:35.429721Z,Standard,G2,G2,Mollusca,Stylommatophora,Gastropoda,Helminthoglyptidae,Eremariontoides,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
111204,ELEMENT_GLOBAL.2.111204,/Taxon/ELEMENT_GLOBAL.2.111204/Glyptostoma_gabrielense,IMGASB1010,Glyptostoma gabrielense,<i>Glyptostoma gabrielense</i>,San Gabriel Chestnut,EN,G2,2022-02-05T01:14:54.616806Z,Standard,G2,G2,Mollusca,Stylommatophora,Gastropoda,Megomphicidae,Glyptostoma,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
